10000000  , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
10000000  , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
10000000  , 1.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
10000000  , -2.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
10000000  , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
10000000  , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0
10000000  , 0.0 , 0.0 , 1.0 , 0.0 , 0.0 , 0.0
10000000  , 0.0 , 0.0 , -2.0 , 0.0 , 0.0 , 0.0
10000000  , 0.0 , 0.0 , 0.0 , 0.0 , 0.0 , 0.0
10000000  , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0
10000000  , 0.0 , 1.0 , 0.0 , 0.0 , 0.0 , 0.0
10000000  , 0.0 , -2.0 , 0.0 , 0.0 , 0.0 , 0.0
